Recording.timestamp	Computer.timestamp	Sensor	Project.name	Participant.name	Recording.duration	Timeline.name	Recording.Fixation.filter.name	Recording.software.version	Recording.resolution.height	Recording.resolution.width	Recording.monitor.latency	Average.calibration.accuracy..mm.	Average.calibration.precision.SD..mm.	Average.calibration.precision.RMS..mm.	Average.calibration.accuracy..degrees.	Average.calibration.precision.SD..degrees.	Average.calibration.precision.RMS..degrees.	Average.calibration.accuracy..pixels.	Average.calibration.precision.SD..pixels.	Average.calibration.precision.RMS..pixels.	Average.validation.accuracy..mm.	Average.validation.precision.SD..mm.	Average.validation.precision.RMS..mm.	Average.validation.accuracy..degrees.	Average.validation.precision.SD..degrees.	Average.validation.precision.RMS..degrees.	Average.validation.accuracy..pixels.	Average.validation.precision.SD..pixels.	Average.validation.precision.RMS..pixels.	Eyetracker.timestamp	Event	Event.value	Gaze.point.X	Gaze.point.Y	Gaze.point.left.X	Gaze.point.left.Y	Gaze.point.right.X	Gaze.point.right.Y	Gaze.direction.left.X	Gaze.direction.left.Y	Gaze.direction.left.Z	Gaze.direction.right.X	Gaze.direction.right.Y	Gaze.direction.right.Z	Pupil.diameter.left	Pupil.diameter.right	Pupil.diameter.filtered	Eye.openness.left	Eye.openness.right	Eye.openness.filtered	Validity.left	Validity.right	Eye.position.left.X..DACSmm.	Eye.position.left.Y..DACSmm.	Eye.position.left.Z..DACSmm.	Eye.position.right.X..DACSmm.	Eye.position.right.Y..DACSmm.	Eye.position.right.Z..DACSmm.	Gaze.point.left.X..DACSmm.	Gaze.point.left.Y..DACSmm.	Gaze.point.right.X..DACSmm.	Gaze.point.right.Y..DACSmm.	Gaze.point.X..MCSnorm.	Gaze.point.Y..MCSnorm.	Gaze.point.left.X..MCSnorm.	Gaze.point.left.Y..MCSnorm.	Gaze.point.right.X..MCSnorm.	Gaze.point.right.Y..MCSnorm.	Presented.Stimulus.name	Presented.Media.name	Presented.Media.width	Presented.Media.height	Presented.Media.position.X..DACSpx.	Presented.Media.position.Y..DACSpx.	Original.Media.width	Original.Media.height	Eye.movement.type	Gaze.event.duration	Eye.movement.type.index	Fixation.point.X	Fixation.point.Y	Fixation.point.X..MCSnorm.	Fixation.point.Y..MCSnorm.	Ungrouped	Client.area.position.X..DACSpx.	Client.area.position.Y..DACSpx.	Viewport.position.X	Viewport.position.Y	Viewport.width	Viewport.height	Full.page.width	Full.page.height	Mouse.position.X	Mouse.position.Y
16827430	1536502644385	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266304084			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16835764	1536502652719	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266312418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16844098	1536502661053	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266320752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16852430	1536502669385	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266329085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16860763	1536502677718	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266337418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16869097	1536502686052	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266345752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16877429	1536502694384	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266354085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16885762	1536502702717	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266362418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16894095	1536502711050	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266370752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16902428	1536502719383	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266379085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16910760	1536502727715	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266387418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16919094	1536502736049	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266395752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16927427	1536502744382	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266404085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16935759	1536502752714	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266412418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16944093	1536502761048	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266420752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16952426	1536502769381	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266429085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16960758	1536502777713	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266437418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16969092	1536502786047	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266445752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16977425	1536502794380	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266454085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16985757	1536502802712	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266462418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16994091	1536502811046	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266470752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17002424	1536502819379	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266479085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17010756	1536502827711	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266487418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17019090	1536502836045	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266495752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17027423	1536502844378	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266504085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17035755	1536502852710	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266512418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17044089	1536502861044	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266520752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17052422	1536502869377	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266529085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17060755	1536502877710	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266537418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17069088	1536502886043	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266545752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17077421	1536502894376	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266554085			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17085754	1536502902709	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266562418			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17094087	1536502911042	Eye Tracker	daza_exp2	37	63781	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.1	5.1	3.2	0.01	0.41	0.26	0	19	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	2266570752			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s	s8_32_cajotask_at1_1_joint_down_con_B_32_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	9925	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
