Recording.timestamp	Computer.timestamp	Sensor	Project.name	Participant.name	Recording.duration	Timeline.name	Recording.Fixation.filter.name	Recording.software.version	Recording.resolution.height	Recording.resolution.width	Recording.monitor.latency	Average.calibration.accuracy..mm.	Average.calibration.precision.SD..mm.	Average.calibration.precision.RMS..mm.	Average.calibration.accuracy..degrees.	Average.calibration.precision.SD..degrees.	Average.calibration.precision.RMS..degrees.	Average.calibration.accuracy..pixels.	Average.calibration.precision.SD..pixels.	Average.calibration.precision.RMS..pixels.	Average.validation.accuracy..mm.	Average.validation.precision.SD..mm.	Average.validation.precision.RMS..mm.	Average.validation.accuracy..degrees.	Average.validation.precision.SD..degrees.	Average.validation.precision.RMS..degrees.	Average.validation.accuracy..pixels.	Average.validation.precision.SD..pixels.	Average.validation.precision.RMS..pixels.	Eyetracker.timestamp	Event	Event.value	Gaze.point.X	Gaze.point.Y	Gaze.point.left.X	Gaze.point.left.Y	Gaze.point.right.X	Gaze.point.right.Y	Gaze.direction.left.X	Gaze.direction.left.Y	Gaze.direction.left.Z	Gaze.direction.right.X	Gaze.direction.right.Y	Gaze.direction.right.Z	Pupil.diameter.left	Pupil.diameter.right	Pupil.diameter.filtered	Eye.openness.left	Eye.openness.right	Eye.openness.filtered	Validity.left	Validity.right	Eye.position.left.X..DACSmm.	Eye.position.left.Y..DACSmm.	Eye.position.left.Z..DACSmm.	Eye.position.right.X..DACSmm.	Eye.position.right.Y..DACSmm.	Eye.position.right.Z..DACSmm.	Gaze.point.left.X..DACSmm.	Gaze.point.left.Y..DACSmm.	Gaze.point.right.X..DACSmm.	Gaze.point.right.Y..DACSmm.	Gaze.point.X..MCSnorm.	Gaze.point.Y..MCSnorm.	Gaze.point.left.X..MCSnorm.	Gaze.point.left.Y..MCSnorm.	Gaze.point.right.X..MCSnorm.	Gaze.point.right.Y..MCSnorm.	Presented.Stimulus.name	Presented.Media.name	Presented.Media.width	Presented.Media.height	Presented.Media.position.X..DACSpx.	Presented.Media.position.Y..DACSpx.	Original.Media.width	Original.Media.height	Eye.movement.type	Gaze.event.duration	Eye.movement.type.index	Fixation.point.X	Fixation.point.Y	Fixation.point.X..MCSnorm.	Fixation.point.Y..MCSnorm.	Ungrouped	Client.area.position.X..DACSpx.	Client.area.position.Y..DACSpx.	Viewport.position.X	Viewport.position.Y	Viewport.width	Viewport.height	Full.page.width	Full.page.height	Mouse.position.X	Mouse.position.Y
36270833	1372756853909	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717714811			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36279165	1372756862241	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717723144			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36287498	1372756870574	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717731477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36295832	1372756878908	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717739811			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36304165	1372756887241	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717748144			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36312498	1372756895574	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717756477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36320831	1372756903907	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717764811			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36329164	1372756912240	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717773144			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36337497	1372756920573	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717781477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36345831	1372756928907	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717789811			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36354164	1372756937240	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717798144			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36362496	1372756945572	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717806477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36370829	1372756953905	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717814810			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36379162	1372756962238	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717823143			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36387496	1372756970572	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717831477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36395829	1372756978905	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717839810			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36404161	1372756987237	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717848143			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36412495	1372756995571	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717856477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36420828	1372757003904	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717864810			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36429161	1372757012237	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717873143			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36437495	1372757020571	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717881477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36445827	1372757028903	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717889810			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36454160	1372757037236	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717898143			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36462494	1372757045570	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717906477			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36470827	1372757053903	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717914810			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36479160	1372757062236	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717923143			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36487492	1372757070568	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717931476			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36495826	1372757078902	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717939810			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36504161	1372757087237	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717948145			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36512494	1372757095570	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717956478			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36520827	1372757103903	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717964811			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36529160	1372757112236	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717973145			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36537493	1372757120569	Eye Tracker	carola_exp3	23	67472	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	0.8	17.6	5.5	0.07	1.55	0.47	3	64	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	1717981478			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s	s3_12_cajotask_at2_1_joint_up_con_A_08_top_1s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	3558	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
