Recording.timestamp	Computer.timestamp	Sensor	Project.name	Participant.name	Recording.duration	Timeline.name	Recording.Fixation.filter.name	Recording.software.version	Recording.resolution.height	Recording.resolution.width	Recording.monitor.latency	Average.calibration.accuracy..mm.	Average.calibration.precision.SD..mm.	Average.calibration.precision.RMS..mm.	Average.calibration.accuracy..degrees.	Average.calibration.precision.SD..degrees.	Average.calibration.precision.RMS..degrees.	Average.calibration.accuracy..pixels.	Average.calibration.precision.SD..pixels.	Average.calibration.precision.RMS..pixels.	Average.validation.accuracy..mm.	Average.validation.precision.SD..mm.	Average.validation.precision.RMS..mm.	Average.validation.accuracy..degrees.	Average.validation.precision.SD..degrees.	Average.validation.precision.RMS..degrees.	Average.validation.accuracy..pixels.	Average.validation.precision.SD..pixels.	Average.validation.precision.RMS..pixels.	Eyetracker.timestamp	Event	Event.value	Gaze.point.X	Gaze.point.Y	Gaze.point.left.X	Gaze.point.left.Y	Gaze.point.right.X	Gaze.point.right.Y	Gaze.direction.left.X	Gaze.direction.left.Y	Gaze.direction.left.Z	Gaze.direction.right.X	Gaze.direction.right.Y	Gaze.direction.right.Z	Pupil.diameter.left	Pupil.diameter.right	Pupil.diameter.filtered	Eye.openness.left	Eye.openness.right	Eye.openness.filtered	Validity.left	Validity.right	Eye.position.left.X..DACSmm.	Eye.position.left.Y..DACSmm.	Eye.position.left.Z..DACSmm.	Eye.position.right.X..DACSmm.	Eye.position.right.Y..DACSmm.	Eye.position.right.Z..DACSmm.	Gaze.point.left.X..DACSmm.	Gaze.point.left.Y..DACSmm.	Gaze.point.right.X..DACSmm.	Gaze.point.right.Y..DACSmm.	Gaze.point.X..MCSnorm.	Gaze.point.Y..MCSnorm.	Gaze.point.left.X..MCSnorm.	Gaze.point.left.Y..MCSnorm.	Gaze.point.right.X..MCSnorm.	Gaze.point.right.Y..MCSnorm.	Presented.Stimulus.name	Presented.Media.name	Presented.Media.width	Presented.Media.height	Presented.Media.position.X..DACSpx.	Presented.Media.position.Y..DACSpx.	Original.Media.width	Original.Media.height	Eye.movement.type	Gaze.event.duration	Eye.movement.type.index	Fixation.point.X	Fixation.point.Y	Fixation.point.X..MCSnorm.	Fixation.point.Y..MCSnorm.	Ungrouped	Client.area.position.X..DACSpx.	Client.area.position.Y..DACSpx.	Viewport.position.X	Viewport.position.Y	Viewport.width	Viewport.height	Full.page.width	Full.page.height	Mouse.position.X	Mouse.position.Y
16133839	72431231334	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147915326			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16142171	72431239666	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147923659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16150505	72431248000	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147931993			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16158838	72431256333	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147940326			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16167171	72431264666	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147948659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16175504	72431272999	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147956993			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16183837	72431281332	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147965326			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16192170	72431289665	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147973659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16200504	72431297999	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147981993			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16208837	72431306332	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147990326			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16217169	72431314664	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4147998659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16225503	72431322998	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148006993			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16233836	72431331331	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148015326			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16242169	72431339664	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148023659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16250503	72431347998	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148031993			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16258835	72431356330	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148040326			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16267168	72431364663	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148048659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16275501	72431372996	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148056992			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16283834	72431381329	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148065325			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16292168	72431389663	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148073659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16300500	72431397995	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148081992			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16308833	72431406328	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148090325			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16317167	72431414662	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148098659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16325500	72431422995	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148106992			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16333832	72431431327	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148115325			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16342166	72431439661	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148123659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16350498	72431447993	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148131992			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16358831	72431456326	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148140325			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16367165	72431464660	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148148659			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16375498	72431472993	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148156992			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16383831	72431481326	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148165325			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16392163	72431489658	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148173658			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16400497	72431497992	Eye Tracker	jeudi_exp1	89	68788	session8	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4148181992			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s	s8_32_cajotask_move_1_joint_down_con_A_15_bottom_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	2825	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
