Recording.timestamp	Computer.timestamp	Sensor	Project.name	Export.date	Participant.name	Recording.name	Recording.date	Recording.date.UTC	Recording.start.time	Recording.start.time.UTC	Recording.duration	Timeline.name	Recording.Fixation.filter.name	Recording.software.version	Recording.resolution.height	Recording.resolution.width	Recording.monitor.latency	Average.calibration.accuracy..mm.	Average.calibration.precision.SD..mm.	Average.calibration.precision.RMS..mm.	Average.calibration.accuracy..degrees.	Average.calibration.precision.SD..degrees.	Average.calibration.precision.RMS..degrees.	Average.calibration.accuracy..pixels.	Average.calibration.precision.SD..pixels.	Average.calibration.precision.RMS..pixels.	Average.validation.accuracy..mm.	Average.validation.precision.SD..mm.	Average.validation.precision.RMS..mm.	Average.validation.accuracy..degrees.	Average.validation.precision.SD..degrees.	Average.validation.precision.RMS..degrees.	Average.validation.accuracy..pixels.	Average.validation.precision.SD..pixels.	Average.validation.precision.RMS..pixels.	Eyetracker.timestamp	Event	Event.value	Gaze.point.X	Gaze.point.Y	Gaze.point.left.X	Gaze.point.left.Y	Gaze.point.right.X	Gaze.point.right.Y	Gaze.direction.left.X	Gaze.direction.left.Y	Gaze.direction.left.Z	Gaze.direction.right.X	Gaze.direction.right.Y	Gaze.direction.right.Z	Pupil.diameter.left	Pupil.diameter.right	Pupil.diameter.filtered	Eye.openness.left	Eye.openness.right	Eye.openness.filtered	Validity.left	Validity.right	Eye.position.left.X..DACSmm.	Eye.position.left.Y..DACSmm.	Eye.position.left.Z..DACSmm.	Eye.position.right.X..DACSmm.	Eye.position.right.Y..DACSmm.	Eye.position.right.Z..DACSmm.	Gaze.point.left.X..DACSmm.	Gaze.point.left.Y..DACSmm.	Gaze.point.right.X..DACSmm.	Gaze.point.right.Y..DACSmm.	Gaze.point.X..MCSnorm.	Gaze.point.Y..MCSnorm.	Gaze.point.left.X..MCSnorm.	Gaze.point.left.Y..MCSnorm.	Gaze.point.right.X..MCSnorm.	Gaze.point.right.Y..MCSnorm.	Presented.Stimulus.name	Presented.Media.name	Presented.Media.width	Presented.Media.height	Presented.Media.position.X..DACSpx.	Presented.Media.position.Y..DACSpx.	Original.Media.width	Original.Media.height	Eye.movement.type	Gaze.event.duration	Eye.movement.type.index	Fixation.point.X	Fixation.point.Y	Fixation.point.X..MCSnorm.	Fixation.point.Y..MCSnorm.	Ungrouped	Client.area.position.X..DACSpx.	Client.area.position.Y..DACSpx.	Viewport.position.X	Viewport.position.Y	Viewport.width	Viewport.height	Full.page.width	Full.page.height	Mouse.position.X	Mouse.position.Y
22591443	1888490015354	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087811950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22599777	1888490023688	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087820284			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22608110	1888490032021	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087828617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22616443	1888490040354	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087836950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22624776	1888490048687	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087845284			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22633109	1888490057020	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087853617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22641442	1888490065353	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087861950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22649776	1888490073687	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087870284			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22658109	1888490082020	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087878617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22666441	1888490090352	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087886950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22674774	1888490098685	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087895283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22683108	1888490107019	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087903617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22691441	1888490115352	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087911950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22699774	1888490123685	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087920283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22708107	1888490132018	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087928617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22716440	1888490140351	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087936950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22724773	1888490148684	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087945283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22733107	1888490157018	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087953617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22741440	1888490165351	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087961950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22749773	1888490173684	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087970283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22758106	1888490182017	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087978617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22766439	1888490190350	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087986950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22774772	1888490198683	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2087995283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22783106	1888490207017	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088003617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22791439	1888490215350	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088011950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22799771	1888490223682	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088020283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22808105	1888490232016	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088028617			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22816438	1888490240349	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088036950			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22824771	1888490248682	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088045283			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22833104	1888490257015	Eye Tracker	youma_exp3	04/11/2025	Youma	session3	04/01/2025	04/01/2025	11:22:43.004	09:22:43.004	55359	session3	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10	2	16.2	13.6	0.17	1.39	1.16	7	59	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	2088053616			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Invalid	Invalid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s	s3_10_cajotask_at1_3_parallel_up_con_B_06_top_20s.mp4	1920	1080	0	0	1920	1080	EyesNotFound	4392	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
