Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Eye openness left	Eye openness right	Eye openness filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Ungrouped	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
9942531	844684906484	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499148574			802	466	805	482	799	449	-0.00476	-0.00373	-0.99998	-0.08875	-0.01845	-0.99588	2.753	2.756	2.749				Valid	Valid	224.4	135.0	623.8	274.1	134.8	610.5	221.4	132.6	219.7	123.5	0.4177	0.4312	0.4193	0.4466	0.4161	0.4157	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
9950864	844684914817	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499156908			806	463	807	479	806	446	-0.00401	-0.00515	-0.99998	-0.08572	-0.01979	-0.99612	2.758	2.743	2.754				Valid	Valid	224.4	135.0	623.8	274.1	134.8	610.5	221.9	131.8	221.6	122.6	0.4199	0.4283	0.4202	0.4437	0.4196	0.4129	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
9959197	844684923150	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499165241			802	466	800	483	803	449	-0.00681	-0.00343	-0.99997	-0.08670	-0.01867	-0.99606	2.776	2.751	2.765				Valid	Valid	224.3	135.0	624.0	274.1	134.8	610.6	220.1	132.9	220.9	123.3	0.4176	0.4313	0.4168	0.4473	0.4184	0.4153	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
9967530	844684931483	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499173574			800	471	801	490	800	452	-0.00640	-0.00032	-0.99998	-0.08833	-0.01729	-0.99594	2.804	2.772	2.768				Valid	Valid	224.3	135.0	624.0	274.1	134.8	610.6	220.3	134.8	219.9	124.2	0.4169	0.4360	0.4172	0.4539	0.4165	0.4181	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
9975864	844684939817	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499181908			801	464	799	479	804	448	-0.00748	-0.00537	-0.99996	-0.08647	-0.01883	-0.99608	2.774	2.769	2.772				Valid	Valid	224.3	135.0	623.9	274.0	134.8	610.7	219.6	131.7	221.0	123.2	0.4173	0.4292	0.4159	0.4434	0.4186	0.4149	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
9984196	844684948149	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499190241			805	461	805	479	805	444	-0.00474	-0.00536	-0.99997	-0.08612	-0.02079	-0.99607	2.765	2.763	2.780				Valid	Valid	224.3	135.1	623.8	274.0	134.8	610.7	221.3	131.8	221.2	122.0	0.4191	0.4273	0.4192	0.4437	0.4190	0.4109	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
9992529	844684956482	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499198574			810	466	812	481	809	451	-0.00163	-0.00442	-0.99999	-0.08424	-0.01749	-0.99629	2.789	2.784	2.783				Valid	Valid	224.3	135.1	623.9	274.0	134.8	610.7	223.2	132.4	222.4	124.1	0.4220	0.4317	0.4228	0.4457	0.4212	0.4178	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10000863	844684964816	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499206908			809	465	812	483	805	448	-0.00142	-0.00373	-0.99999	-0.08582	-0.01905	-0.99613	2.790	2.783	2.786				Valid	Valid	224.3	135.2	623.8	274.0	134.8	610.6	223.4	132.8	221.4	123.1	0.4212	0.4310	0.4230	0.4473	0.4194	0.4146	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10009196	844684973149	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499215241			803	466	803	483	802	449	-0.00534	-0.00389	-0.99998	-0.08731	-0.01874	-0.99601	2.784	2.787	2.788				Valid	Valid	224.3	135.2	623.8	274.0	134.8	610.6	220.9	132.8	220.5	123.3	0.4180	0.4312	0.4184	0.4470	0.4177	0.4153	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10017529	844684981482	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499223574			802	464	805	476	800	451	-0.00471	-0.00684	-0.99997	-0.08832	-0.01768	-0.99594	2.787	2.787	2.787				Valid	Valid	224.3	135.2	623.8	274.1	134.8	610.5	221.3	130.9	219.9	124.0	0.4179	0.4292	0.4192	0.4408	0.4165	0.4175	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10025862	844684989815	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499231908			802	465	806	477	798	453	-0.00407	-0.00635	-0.99997	-0.08924	-0.01683	-0.99587	2.795	2.788	2.787				Valid	Valid	224.3	135.2	623.7	274.1	134.8	610.4	221.7	131.3	219.4	124.5	0.4178	0.4306	0.4200	0.4419	0.4155	0.4193	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10034195	844684998148	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499240241			803	462	802	471	804	453	-0.00600	-0.00916	-0.99994	-0.08663	-0.01663	-0.99610	2.783	2.793	2.789				Valid	Valid	224.3	135.2	623.7	274.1	134.8	610.6	220.6	129.5	221.0	124.6	0.4182	0.4277	0.4178	0.4359	0.4186	0.4194	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10035184	844684999137		zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29											VideoStimulusEnd	s2_4_cajotask_at2_4_parallel_down_incon_A_31_top_1s																																													Fixation	1133	28	804	475	0.4190	0.4397											
10035184	844684999137		zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29											VideoStimulusStart	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s																																													Fixation	1133	28	804	475	0.4190	0.4397											
10042528	844685006481	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499248574			798	462	799	476	796	448	-0.00728	-0.00705	-0.99995	-0.08998	-0.01871	-0.99577	2.791	2.790	2.792				Valid	Valid	224.4	135.2	623.6	274.2	134.8	610.5	219.8	130.8	219.0	123.3	0.4155	0.4277	0.4163	0.4403	0.4148	0.4151	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10050862	844685014815	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499256908			803	464	804	479	802	448	-0.00543	-0.00534	-0.99997	-0.08768	-0.01883	-0.99597	2.804	2.786	2.798				Valid	Valid	224.4	135.1	623.6	274.2	134.7	610.5	221.0	131.8	220.5	123.2	0.4180	0.4293	0.4186	0.4438	0.4175	0.4147	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10059194	844685023147	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499265241			804	461	805	469	804	453	-0.00482	-0.00970	-0.99994	-0.08684	-0.01654	-0.99608	2.804	2.800	2.802				Valid	Valid	224.4	135.1	623.7	274.3	134.7	610.5	221.4	129.0	221.0	124.6	0.4190	0.4269	0.4193	0.4345	0.4186	0.4194	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10067527	844685031480	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499273574			803	461	803	473	803	450	-0.00570	-0.00810	-0.99995	-0.08738	-0.01774	-0.99602	2.803	2.807	2.805				Valid	Valid	224.5	135.1	623.6	274.3	134.7	610.6	220.9	130.0	220.7	123.8	0.4182	0.4273	0.4184	0.4378	0.4181	0.4167	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10075861	844685039814	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499281908			800	465	799	479	801	451	-0.00769	-0.00549	-0.99996	-0.08811	-0.01737	-0.99596	2.799	2.806	2.806				Valid	Valid	224.5	135.1	623.6	274.4	134.7	610.5	219.7	131.7	220.3	124.0	0.4167	0.4305	0.4161	0.4433	0.4173	0.4177	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10084194	844685048147	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499290241			807	466	808	483	807	449	-0.00374	-0.00371	-0.99999	-0.08581	-0.01834	-0.99614	2.825	2.817	2.811				Valid	Valid	224.5	135.1	623.6	274.4	134.7	610.5	222.2	132.7	221.8	123.4	0.4205	0.4313	0.4208	0.4470	0.4201	0.4156	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10092527	844685056480	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499298574			808	464	807	481	810	447	-0.00441	-0.00461	-0.99998	-0.08425	-0.01890	-0.99627	2.816	2.812	2.815				Valid	Valid	224.6	135.0	623.6	274.4	134.6	610.6	221.8	132.2	222.8	123.1	0.4211	0.4296	0.4201	0.4450	0.4220	0.4143	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10100860	844685064813	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499306908			803	461	801	475	805	447	-0.00716	-0.00700	-0.99995	-0.08651	-0.01903	-0.99607	2.809	2.825	2.821				Valid	Valid	224.6	135.0	623.6	274.5	134.6	610.6	220.1	130.6	221.4	122.9	0.4182	0.4269	0.4169	0.4398	0.4194	0.4140	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10109193	844685073146	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499315241			805	463	809	479	801	447	-0.00345	-0.00492	-0.99998	-0.08859	-0.01893	-0.99589	2.812	2.830	2.823				Valid	Valid	224.6	134.9	623.6	274.5	134.5	610.7	222.5	131.9	220.2	122.9	0.4192	0.4289	0.4214	0.4440	0.4171	0.4139	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10117526	844685081479	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499323574			802	463	803	479	801	446	-0.00625	-0.00501	-0.99997	-0.08839	-0.01935	-0.99590	2.821	2.835	2.826				Valid	Valid	224.7	134.9	623.6	274.6	134.5	610.7	220.8	131.8	220.4	122.6	0.4178	0.4283	0.4182	0.4436	0.4174	0.4129	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10125860	844685089813	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499331908			806	459	809	476	804	443	-0.00369	-0.00635	-0.99997	-0.08727	-0.02051	-0.99597	2.828	2.835	2.828				Valid	Valid	224.7	134.8	623.6	274.6	134.4	610.8	222.4	130.9	221.1	121.9	0.4200	0.4254	0.4212	0.4406	0.4187	0.4103	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10134192	844685098145	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499340241			807	465	806	484	809	445	-0.00493	-0.00262	-0.99998	-0.08528	-0.01953	-0.99617	2.824	2.830	2.830				Valid	Valid	224.7	134.8	623.6	274.6	134.4	610.8	221.7	133.1	222.3	122.4	0.4205	0.4302	0.4198	0.4482	0.4211	0.4122	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10142525	844685106478	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499348574			804	459	804	472	803	445	-0.00588	-0.00791	-0.99995	-0.08776	-0.01945	-0.99595	2.815	2.836	2.831				Valid	Valid	224.8	134.7	623.7	274.7	134.4	610.8	221.1	129.8	220.9	122.4	0.4185	0.4246	0.4188	0.4369	0.4183	0.4123	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10150859	844685114812	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499356908			804	462	804	477	804	447	-0.00607	-0.00539	-0.99997	-0.08755	-0.01872	-0.99598	2.827	2.847	2.835				Valid	Valid	224.8	134.6	623.8	274.7	134.3	610.9	221.0	131.3	221.0	122.9	0.4186	0.4278	0.4186	0.4420	0.4186	0.4136	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10159192	844685123145	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499365241			805	466	805	478	804	454	-0.00532	-0.00523	-0.99997	-0.08758	-0.01551	-0.99604	2.864	2.852	2.838				Valid	Valid	224.8	134.6	623.8	274.7	134.3	611.0	221.5	131.3	221.0	124.8	0.4190	0.4311	0.4195	0.4422	0.4186	0.4201	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10167525	844685131478	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499373574			807	461	810	478	804	444	-0.00350	-0.00508	-0.99998	-0.08769	-0.01985	-0.99595	2.838	2.843	2.840				Valid	Valid	224.8	134.6	623.8	274.7	134.3	610.8	222.6	131.4	221.0	122.2	0.4201	0.4269	0.4217	0.4425	0.4185	0.4113	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10175858	844685139811	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499381908			802	459	801	478	804	441	-0.00744	-0.00511	-0.99996	-0.08738	-0.02122	-0.99595	2.833	2.837	2.840				Valid	Valid	224.8	134.6	623.9	274.8	134.3	611.0	220.2	131.4	221.1	121.3	0.4179	0.4254	0.4170	0.4424	0.4188	0.4084	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10184191	844685148144	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499390241			808	459	812	480	803	438	-0.00228	-0.00418	-0.99999	-0.08801	-0.02243	-0.99587	2.846	2.842	2.840				Valid	Valid	224.8	134.6	623.9	274.8	134.3	611.0	223.4	132.0	220.8	120.6	0.4206	0.4251	0.4231	0.4444	0.4181	0.4059	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10192524	844685156477	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499398574			804	459	809	472	799	447	-0.00397	-0.00782	-0.99996	-0.08970	-0.01878	-0.99579	2.835	2.852	2.849				Valid	Valid	224.8	134.6	623.8	274.8	134.3	611.0	222.4	129.7	219.7	122.8	0.4186	0.4252	0.4211	0.4368	0.4161	0.4136	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
10200858	844685164811	Eye Tracker	zira_exp2	02/27/2025	Zira	session2	02/27/2025	02/27/2025	08:59:18.506	07:59:18.506	59173	session2	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	0.8	11.6	7.9	0.07	0.97	0.66	3	42	29										1499406908			809	470	812	494	807	447	-0.00264	0.00184	-0.99999	-0.08599	-0.01890	-0.99612	2.862	2.862	2.855				Valid	Valid	224.8	134.7	623.8	274.7	134.4	610.9	223.2	135.8	222.0	122.8	0.4216	0.4354	0.4227	0.4573	0.4205	0.4135	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s	s2_4_cajotask_move_4_parallel_down_incon_A_31_top_20s.mp4	1920	1080	0	0	1920	1080	Fixation	1133	28	804	475	0.4190	0.4397											
