Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Pupil diameter filtered	Eye openness left	Eye openness right	Eye openness filtered	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Ungrouped	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
25009314	1536940342237	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704018237			458	797	475	816	441	778	-0.14382	0.11754	-0.98260	-0.24194	0.10595	-0.96449	3.354	3.267	3.307				Valid	Valid	226.7	145.6	657.5	282.3	143.4	642.4	130.5	224.3	121.2	214.0	0.2383	0.7378	0.2471	0.7552	0.2295	0.7204	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25017648	1536940350571	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704026571			453	796	460	816	447	777	-0.14953	0.11748	-0.98175	-0.23921	0.10587	-0.96518	3.329	3.274	3.298				Valid	Valid	226.7	145.6	657.8	282.3	143.2	642.9	126.5	224.3	122.9	213.8	0.2362	0.7375	0.2395	0.7552	0.2328	0.7197	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25025981	1536940358904	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704034904			453	798	463	815	443	780	-0.14812	0.11746	-0.98197	-0.24080	0.10694	-0.96467	3.317	3.261	3.292				Valid	Valid	226.6	145.6	657.8	282.2	143.3	642.7	127.4	224.3	121.8	214.6	0.2359	0.7387	0.2412	0.7551	0.2306	0.7224	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25034313	1536940367236	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704043237			454	793	463	805	445	781	-0.14815	0.11308	-0.98248	-0.23973	0.10741	-0.96488	3.308	3.263	3.291				Valid	Valid	226.5	145.6	658.0	282.1	143.2	643.0	127.3	221.3	122.3	214.8	0.2364	0.7341	0.2411	0.7451	0.2317	0.7231	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25042647	1536940375570	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704051571			457	797	468	813	445	782	-0.14607	0.11636	-0.98241	-0.23936	0.10779	-0.96493	3.313	3.268	3.290				Valid	Valid	226.5	145.6	658.0	282.0	143.2	643.1	128.6	223.5	122.5	215.0	0.2378	0.7382	0.2436	0.7526	0.2320	0.7239	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25050980	1536940383903	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704059904			458	798	471	815	445	781	-0.14444	0.11734	-0.98253	-0.23937	0.10745	-0.96497	3.333	3.265	3.289				Valid	Valid	226.4	145.5	658.3	282.0	143.1	643.2	129.6	224.1	122.4	214.7	0.2387	0.7388	0.2455	0.7546	0.2318	0.7231	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25059312	1536940392235	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704068237			464	793	474	803	453	782	-0.14320	0.11263	-0.98326	-0.23598	0.10822	-0.96571	3.324	3.258	3.286				Valid	Valid	226.3	145.5	658.4	281.9	143.1	643.4	130.4	220.9	124.7	215.2	0.2416	0.7342	0.2470	0.7439	0.2361	0.7245	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25067646	1536940400569	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704076571			452	805	458	831	446	780	-0.14953	0.12380	-0.98098	-0.23894	0.10697	-0.96512	3.314	3.252	3.286				Valid	Valid	226.3	145.5	658.5	281.8	143.1	643.3	125.9	228.6	122.5	214.4	0.2353	0.7458	0.2384	0.7698	0.2321	0.7219	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25075979	1536940408902	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704084904			457	801	462	818	451	783	-0.14774	0.11839	-0.98192	-0.23660	0.10865	-0.96551	3.305	3.257	3.285				Valid	Valid	226.2	145.6	658.5	281.7	143.0	643.6	127.1	225.0	124.0	215.4	0.2378	0.7414	0.2408	0.7574	0.2349	0.7254	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25084312	1536940417235	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704093238			455	802	465	822	445	782	-0.14663	0.12003	-0.98188	-0.23906	0.10786	-0.96500	3.300	3.260	3.281				Valid	Valid	226.1	145.6	658.6	281.7	143.0	643.5	127.8	226.1	122.3	215.0	0.2368	0.7425	0.2420	0.7613	0.2316	0.7238	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25092645	1536940425568	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704101571			458	799	466	818	449	781	-0.14579	0.11820	-0.98223	-0.23730	0.10769	-0.96545	3.313	3.255	3.280				Valid	Valid	226.1	145.6	658.9	281.6	143.0	643.8	128.3	224.8	123.4	214.8	0.2383	0.7401	0.2430	0.7571	0.2337	0.7231	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25100978	1536940433901	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704109904			458	798	466	811	451	784	-0.14600	0.11544	-0.98253	-0.23637	0.10904	-0.96553	3.305	3.256	3.280				Valid	Valid	226.0	145.6	658.9	281.6	143.0	643.8	128.1	223.0	124.0	215.7	0.2387	0.7385	0.2427	0.7509	0.2348	0.7262	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25109310	1536940442233	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704118237			449	796	448	812	449	779	-0.15315	0.11578	-0.98140	-0.23709	0.10685	-0.96559	3.283	3.254	3.280				Valid	Valid	226.0	145.7	658.9	281.6	143.0	643.8	123.2	223.4	123.5	214.2	0.2336	0.7368	0.2333	0.7521	0.2339	0.7214	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25117644	1536940450567	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704126571			451	794	453	809	449	779	-0.15101	0.11443	-0.98189	-0.23682	0.10686	-0.96566	3.312	3.251	3.279				Valid	Valid	226.0	145.7	658.8	281.5	143.0	644.1	124.7	222.5	123.6	214.2	0.2351	0.7352	0.2361	0.7492	0.2340	0.7213	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25125977	1536940458900	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704134904			455	799	461	820	450	778	-0.14794	0.11879	-0.98184	-0.23643	0.10649	-0.96580	3.304	3.255	3.282				Valid	Valid	226.0	145.7	659.1	281.5	142.9	644.3	126.6	225.4	123.8	214.0	0.2372	0.7397	0.2399	0.7590	0.2345	0.7204	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25134311	1536940467234	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704143238			452	800	454	824	451	776	-0.15060	0.12052	-0.98122	-0.23598	0.10582	-0.96598	3.310	3.253	3.281				Valid	Valid	225.9	145.7	659.3	281.5	142.9	644.4	124.8	226.6	124.1	213.5	0.2356	0.7410	0.2363	0.7631	0.2350	0.7189	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25142643	1536940475566	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704151571			461	798	466	818	455	778	-0.14559	0.11826	-0.98225	-0.23429	0.10660	-0.96630	3.312	3.252	3.280				Valid	Valid	225.9	145.7	659.4	281.5	142.9	644.5	128.2	225.1	125.2	214.0	0.2400	0.7392	0.2428	0.7578	0.2372	0.7205	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25150976	1536940483899	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704159904			462	794	470	808	453	780	-0.14412	0.11395	-0.98298	-0.23502	0.10737	-0.96604	3.306	3.251	3.280				Valid	Valid	226.0	145.7	659.4	281.5	142.9	644.5	129.3	222.2	124.7	214.5	0.2405	0.7352	0.2448	0.7480	0.2362	0.7223	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25159309	1536940492232	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704168237			452	799	451	818	453	779	-0.15181	0.11788	-0.98136	-0.23516	0.10707	-0.96604	3.300	3.253	3.280				Valid	Valid	226.0	145.7	659.5	281.5	142.9	644.5	124.0	224.9	124.6	214.3	0.2354	0.7395	0.2348	0.7574	0.2360	0.7217	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25167642	1536940500565	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704176571			451	795	454	806	449	784	-0.15043	0.11304	-0.98214	-0.23695	0.10896	-0.96539	3.301	3.268	3.284				Valid	Valid	226.0	145.7	659.6	281.5	142.9	644.6	125.0	221.6	123.3	215.7	0.2351	0.7362	0.2367	0.7462	0.2336	0.7262	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25175975	1536940508898	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704184904			457	785	468	795	445	776	-0.14502	0.10856	-0.98346	-0.23844	0.10558	-0.96540	3.322	3.261	3.293				Valid	Valid	226.0	145.7	659.7	281.6	142.9	644.8	128.7	218.5	122.3	213.4	0.2378	0.7271	0.2438	0.7358	0.2317	0.7185	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25184309	1536940517232	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704193238			449	799	458	823	441	775	-0.14902	0.12001	-0.98152	-0.24005	0.10501	-0.96506	3.329	3.270	3.296				Valid	Valid	226.0	145.6	659.9	281.6	142.9	644.8	125.8	226.3	121.2	213.1	0.2340	0.7397	0.2383	0.7620	0.2296	0.7173	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25192641	1536940525564	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704201571			455	799	461	825	449	774	-0.14767	0.12073	-0.98164	-0.23698	0.10483	-0.96584	3.326	3.263	3.295				Valid	Valid	226.1	145.6	660.0	281.7	142.9	644.8	126.8	226.8	123.4	212.9	0.2370	0.7402	0.2401	0.7636	0.2338	0.7167	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25200974	1536940533897	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704209904			456	794	457	815	456	772	-0.14953	0.11695	-0.98182	-0.23414	0.10422	-0.96660	3.324	3.274	3.299				Valid	Valid	226.1	145.6	660.0	281.7	142.8	645.0	125.6	224.3	125.4	212.4	0.2377	0.7351	0.2379	0.7551	0.2376	0.7151	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25209307	1536940542230	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704218237			454	792	458	812	449	771	-0.14912	0.11556	-0.98204	-0.23677	0.10376	-0.96601	3.331	3.264	3.299				Valid	Valid	226.1	145.6	660.1	281.7	142.8	645.2	125.9	223.3	123.6	212.1	0.2363	0.7329	0.2385	0.7518	0.2341	0.7140	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25217640	1536940550563	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704226571			454	797	459	815	449	779	-0.14868	0.11666	-0.98198	-0.23696	0.10699	-0.96561	3.345	3.277	3.299				Valid	Valid	226.2	145.6	660.2	281.8	142.8	645.2	126.2	224.0	123.4	214.3	0.2364	0.7378	0.2391	0.7542	0.2338	0.7214	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25225973	1536940558896	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704234904			451	794	452	812	450	776	-0.15144	0.11564	-0.98168	-0.23672	0.10568	-0.96581	3.293	3.272	3.304				Valid	Valid	226.2	145.6	660.2	281.8	142.8	645.2	124.4	223.4	123.7	213.4	0.2349	0.7352	0.2356	0.7520	0.2342	0.7184	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25234307	1536940567230	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704243238			455	787	461	798	449	776	-0.14825	0.10981	-0.98283	-0.23699	0.10579	-0.96573	3.323	3.281	3.311				Valid	Valid	226.3	145.6	660.3	281.9	142.7	645.4	126.7	219.4	123.5	213.4	0.2369	0.7286	0.2399	0.7386	0.2339	0.7186	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25242640	1536940575563	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704251571			466	792	480	805	452	779	-0.14033	0.11281	-0.98366	-0.23597	0.10717	-0.96583	3.346	3.276	3.302				Valid	Valid	226.3	145.6	660.4	281.9	142.7	645.5	132.1	221.3	124.2	214.3	0.2427	0.7334	0.2502	0.7451	0.2353	0.7217	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25250972	1536940583895	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704259904			451	805	456	827	445	782	-0.14984	0.12185	-0.98117	-0.23866	0.10827	-0.96505	3.347	3.293	3.315				Valid	Valid	226.4	145.5	660.5	282.0	142.7	645.4	125.5	227.5	122.3	215.1	0.2347	0.7453	0.2377	0.7661	0.2317	0.7244	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25259305	1536940592228	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704268237			448	795	445	811	451	779	-0.15463	0.11500	-0.98126	-0.23629	0.10698	-0.96578	3.319	3.284	3.317				Valid	Valid	226.4	145.5	660.4	282.0	142.7	645.6	122.3	222.9	124.1	214.2	0.2333	0.7359	0.2317	0.7506	0.2350	0.7213	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
25267639	1536940600562	Eye Tracker	jeudi_exp1	03/07/2025	Jeudi	session6	03/07/2025	03/07/2025	09:16:32.881	08:16:32.881	74095	session6	Tobii I-VT (Fixation)	1.241.54219	1080	1920	10.00	8.7	18.5	8.1	0.73	1.56	0.68	32	67	29										2704276571			463	801	472	825	455	776	-0.14368	0.12118	-0.98218	-0.23489	0.10591	-0.96624	3.387	3.290	3.318				Valid	Valid	226.4	145.5	660.6	282.0	142.7	645.7	129.8	227.0	125.1	213.4	0.2414	0.7414	0.2458	0.7642	0.2369	0.7186	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s	s6_22_cajotask_at2_4_parallel_up_incon_B_06_bottom_1s.mp4	1920	1080	0	0	1920	1080	Fixation	950	32	453	797	0.2362	0.7378											
